restaurant_id,score,inspection_date
5465,100,20141025
5465,96,20140914
5465,96,20140408
5465,100,20130824
5465,96,20130405
5465,92,20121015
5465,96,20120920
5465,96,20120413
5466,100,20140914
5466,100,20140408
5466,100,20130824
5466,100,20130405
5466,100,20121015
5466,100,20120920
5466,100,20120413
5467,94,20140914
5467,100,20140408
5467,100,20130824
5467,86,20130405
5467,96,20121015
5467,100,20120920
5467,100,20120413
5468,96,20140408
5468,98,20130824
5468,100,20130405
5468,100,20121015
5468,100,20120920
5468,100,20120413
5469,100,20140914
5469,89,20140408
5469,100,20130824
5469,100,20130405
5469,98,20121015
5469,100,20120920
5469,98,20120413
5470,100,20140914
5470,96,20140408
5470,100,20130824
5470,96,20130405
5470,100,20121015
5470,100,20120920
5470,100,20120413
5471,100,20141025
5471,96,20140914
5471,96,20140408
5471,96,20130824
5471,93,20130405
5471,100,20121015
5471,100,20120920
5471,100,20120413
5473,100,20140914
5473,100,20140408
5473,100,20130824
5473,96,20121015
5473,100,20120920
5473,100,20120413
5475,96,20130405
5475,96,20121015
5475,96,20120920
5475,96,20120413
5476,100,20140914
5476,100,20140408
5476,100,20130824
5476,100,20130405
5476,100,20121015
5476,94,20120920
5477,96,20140408
5477,100,20130824
5477,100,20130405
5477,100,20121015
5477,100,20120920
5477,92,20120413
5478,94,20141025
5478,92,20140408
5478,100,20130824
5478,93,20130405
5478,93,20121015
5478,91,20120920
5478,96,20120413
5479,93,20141025
5479,93,20140408
5479,93,20130824
5479,92,20130405
5479,96,20121015
5479,94,20120920
5479,90,20120413
5480,100,20141025
5480,98,20140408
5480,96,20130824
5480,100,20130405
5480,100,20121015
5480,100,20120920
5480,100,20120413
5483,96,20120920
5483,96,20120413
5484,100,20140914
5484,96,20140408
5484,100,20130824
5484,100,20130405
5484,100,20121015
5484,96,20120920
5484,100,20120413
5485,100,20141025
5485,100,20130824
5485,100,20130405
5485,100,20121015
5485,98,20120920
5485,96,20120413
5486,100,20141025
5486,98,20140914
5486,92,20140408
5486,100,20130824
5486,93,20130405
5486,100,20121015
5486,98,20120920
5486,100,20120413
5487,100,20141025
5487,100,20140914
5487,100,20140408
5487,96,20130824
5487,100,20130405
5487,100,20121015
5487,96,20120920
5487,100,20120413
5488,98,20141025
5488,96,20130824
5488,100,20130405
5488,100,20121015
5488,100,20120920
5488,93,20120413
5489,100,20140914
5489,94,20140408
5489,100,20130824
5489,100,20130405
5489,100,20121015
5489,100,20120920
5489,100,20120413
5490,100,20140914
5490,100,20140408
5490,100,20130824
5490,100,20130405
5490,98,20121015
5490,100,20120920
5490,100,20120413
5491,100,20130824
5491,100,20130405
5491,100,20121015
5491,100,20120920
5491,100,20120413
5492,100,20130824
5492,100,20121015
5492,100,20120920
5492,100,20120413
5493,88,20141025
5493,100,20140914
5493,100,20140408
5493,98,20130824
5493,100,20130405
5493,96,20121015
5493,93,20120920
5493,100,20120413
5494,100,20130824
5494,94,20130405
5494,100,20121015
5494,96,20120920
5494,92,20120413
5495,100,20140914
5495,100,20140408
5495,100,20130824
5495,100,20130405
5495,100,20121015
5495,100,20120920
5496,98,20140408
5496,100,20130824
5496,100,20130405
5496,96,20121015
5496,98,20120920
5496,89,20120413
5497,100,20141025
5497,100,20140914
5497,96,20140408
5497,94,20130824
5497,86,20130405
5497,96,20121015
5497,100,20120920
5497,100,20120413
5498,100,20140408
5498,100,20130824
5498,96,20130405
5498,100,20121015
5498,100,20120920
5498,100,20120413
5499,100,20141025
5499,94,20140914
5499,100,20140408
5499,96,20130824
5499,93,20130405
5499,96,20121015
5499,92,20120920
5499,92,20120413
5499,92,20120412
5500,100,20141025
5500,100,20140914
5500,89,20140408
5500,100,20130824
5500,100,20130405
5500,100,20121015
5500,96,20120920
5500,100,20120413
5501,100,20141025
5501,98,20140914
5501,96,20130824
5501,100,20130405
5501,100,20121015
5501,98,20120920
5501,100,20120413
5502,100,20140914
5502,94,20140408
5502,100,20130824
5502,100,20130405
5502,98,20121015
5502,100,20120413
5503,100,20140914
5503,94,20140408
5503,100,20130824
5503,100,20121015
5503,100,20120920
5503,100,20120413
5504,98,20140914
5504,96,20140408
5504,100,20130824
5504,100,20130405
5504,100,20121015
5504,100,20120920
5504,100,20120413
5505,98,20140914
5505,100,20140408
5505,100,20130824
5505,96,20130405
5505,100,20121015
5505,93,20120920
5505,93,20120413
5506,100,20140914
5506,100,20140408
5506,98,20130824
5506,100,20130405
5506,100,20121015
5506,100,20120920
5506,100,20120413
5507,94,20141025
5507,90,20140914
5507,96,20140408
5507,100,20130824
5507,100,20130405
5507,100,20121015
5507,96,20120920
5507,93,20120413
5508,100,20121015
5509,96,20140914
5509,96,20140408
5509,100,20130405
5509,100,20121015
5509,100,20120920
5509,100,20120413
5511,100,20140408
5511,100,20130824
5511,100,20130405
5511,100,20121015
5511,96,20120921
5511,96,20120920
5511,100,20120413
5511,100,20120412
5519,100,20141025
5519,100,20130824
5519,92,20130405
5519,100,20121015
5519,94,20120920
5519,92,20120413
5520,100,20141025
5520,100,20130824
5520,94,20130405
5520,100,20121015
5520,98,20120920
5520,94,20120413
5521,94,20141025
5521,96,20140914
5521,92,20140408
5521,94,20130824
5521,100,20130405
5521,98,20121015
5521,100,20120920
5521,96,20120413
5522,88,20141025
5522,94,20140914
5522,100,20140408
5522,92,20130824
5522,100,20130405
5522,98,20121015
5522,100,20120920
5522,94,20120413
5523,100,20130405
5523,100,20120920
5523,100,20120413
5524,98,20140914
5524,93,20140408
5524,92,20130824
5524,94,20130405
5524,92,20121015
5524,100,20120413
5528,100,20140914
5528,92,20130824
5528,100,20130405
5528,100,20121015
5528,100,20120920
5528,100,20120413
5530,100,20130529
5533,96,20140806
5533,94,20130726
5544,100,20140914
5544,96,20130824
5544,100,20130405
5544,100,20121015
5544,100,20120920
5544,100,20120413
5552,100,20140806
5552,96,20130726
5562,94,20140218
5562,98,20130422
5562,87,20120327
5564,96,20140606
5564,98,20131122
5564,100,20130521
5564,94,20121012
5564,100,20120201
5578,96,20140602
5578,96,20130508
5605,88,20140613
5605,100,20130711
5605,89,20120619
5606,94,20140613
5606,96,20130610
5606,96,20120614
5607,90,20130716
5607,90,20120625
5610,98,20140218
5610,92,20130422
5617,89,20140914
5617,98,20130824
5617,98,20130405
5617,96,20121015
5617,90,20120920
5617,91,20120413
5618,96,20140914
5618,100,20140408
5618,100,20130824
5618,100,20130405
5618,100,20121015
5618,100,20120920
5618,92,20120413
5619,98,20140914
5619,92,20140408
5619,100,20130824
5619,100,20130405
5619,100,20121015
5619,98,20120920
5619,93,20120413
5620,96,20140914
5620,100,20140408
5620,100,20130824
5620,100,20130405
5620,100,20120920
5620,93,20120413
5621,100,20141025
5621,100,20140914
5621,96,20140408
5621,94,20130824
5621,96,20130405
5621,100,20121015
5621,100,20120920
5621,100,20120413
5622,84,20141025
5622,98,20140914
5622,92,20130824
5622,96,20130405
5622,100,20121015
5622,94,20120413
5623,100,20141025
5623,100,20140914
5623,100,20140408
5623,96,20130824
5623,94,20121015
5623,100,20120920
5623,98,20120413
5624,98,20141025
5624,100,20140914
5624,93,20140408
5624,94,20130824
5624,96,20130405
5624,96,20121015
5624,100,20120920
5624,100,20120413
5626,100,20141025
5626,96,20140914
5626,92,20140408
5626,94,20130824
5626,96,20130405
5626,96,20121015
5626,96,20120920
5626,100,20120413
5627,100,20141025
5627,93,20140914
5627,100,20140408
5627,98,20130824
5627,98,20130405
5627,92,20121015
5627,96,20120920
5627,100,20120413
5628,100,20141025
5628,98,20140914
5628,98,20140408
5628,90,20130824
5628,100,20130405
5628,100,20121015
5628,100,20120920
5629,100,20140914
5629,98,20140408
5629,100,20130824
5629,98,20130405
5629,98,20121015
5629,100,20120920
5629,98,20120413
5630,90,20140914
5630,90,20140408
5630,91,20130824
5630,96,20130405
5630,100,20121015
5630,100,20120920
5630,96,20120413
5631,94,20140914
5631,94,20140408
5631,100,20130824
5631,94,20130405
5631,98,20121015
5631,100,20120920
5631,100,20120413
5632,100,20140914
5632,94,20140408
5632,86,20130824
5632,100,20121015
5632,89,20120920
5632,100,20120413
5633,96,20141025
5633,83,20140408
5633,92,20130824
5633,84,20130405
5633,98,20121015
5633,92,20120920
5633,96,20120413
5634,96,20141025
5634,92,20140408
5634,94,20130824
5634,87,20130405
5634,96,20121015
5634,94,20120920
5634,94,20120413
5635,96,20141025
5635,96,20140408
5635,98,20130824
5635,98,20130405
5635,94,20121015
5635,100,20120920
5635,96,20120413
5636,100,20141025
5636,100,20140408
5636,94,20130824
5636,90,20130405
5636,88,20121015
5636,90,20120920
5636,92,20120413
5639,100,20140914
5639,92,20140408
5639,100,20130824
5639,100,20130405
5639,98,20121015
5639,100,20120920
5639,93,20120413
5640,100,20140914
5640,92,20140408
5640,98,20130824
5640,100,20130405
5640,92,20121015
5640,100,20120920
5640,93,20120413
5641,100,20141025
5641,100,20140914
5641,100,20140408
5641,96,20130824
5641,100,20130405
5641,96,20121015
5641,100,20120413
5642,96,20141025
5642,100,20140914
5642,100,20140408
5642,100,20130824
5642,100,20130405
5642,100,20121015
5642,100,20120920
5642,100,20120413
5643,98,20141025
5643,100,20140408
5643,98,20130824
5643,100,20130405
5643,100,20121015
5643,100,20120920
5643,98,20120413
5644,98,20141025
5644,96,20140408
5644,98,20130824
5644,96,20130405
5644,96,20121015
5644,100,20120920
5644,98,20120413
5645,89,20141025
5645,98,20130824
5645,98,20130405
5645,100,20121015
5645,96,20120920
5645,96,20120413
5646,94,20141025
5646,100,20130824
5646,100,20130405
5646,93,20121015
5646,98,20120920
5646,91,20120413
5647,96,20130824
5647,98,20130405
5647,96,20121015
5647,96,20120920
5647,98,20120413
5648,89,20120413
5649,96,20141025
5649,94,20140914
5649,89,20140408
5649,100,20130824
5649,98,20130405
5649,98,20121015
5649,96,20120920
5649,100,20120413
5650,98,20140408
5650,96,20130824
5650,100,20130405
5650,100,20121015
5650,96,20120920
5650,100,20120413
5651,94,20140408
5651,84,20130824
5651,100,20130405
5651,96,20121015
5651,85,20120920
5651,92,20120413
5653,92,20140829
5653,98,20140206
5653,89,20130328
5653,90,20120323
5654,96,20140829
5654,73,20140206
5654,89,20130328
5654,96,20120323
5657,100,20141025
5657,93,20140914
5657,100,20140408
5657,100,20130405
5657,100,20121015
5657,93,20120920
5657,100,20120413
5658,93,20141025
5658,92,20140914
5658,96,20140408
5658,100,20130824
5658,100,20130405
5658,88,20121015
5658,96,20120920
5658,93,20120413
5662,100,20140408
5662,100,20130824
5662,100,20130405
5662,100,20121015
5662,96,20120920
5662,100,20120413
5744,96,20140609
5744,100,20131107
5744,98,20130227
5744,96,20120227
5745,100,20140603
5755,100,20140603
5757,100,20140603
5767,94,20130226
5779,98,20130311
5786,96,20130425
5787,100,20140908
5787,100,20140226
5787,93,20130917
5787,100,20130509
5787,100,20120910
5787,100,20120130
5788,100,20140908
5788,100,20140306
5788,100,20131122
5788,100,20130521
5788,96,20120912
5789,100,20140904
5789,100,20140226
5789,100,20131106
5789,100,20130509
5789,100,20120911
5789,100,20120130
5790,100,20140903
5790,100,20140228
5790,100,20131112
5790,100,20130513
5790,96,20120913
5790,100,20120130
5791,96,20140903
5791,93,20140228
5791,100,20140226
5791,100,20131112
5791,100,20130513
5791,89,20120913
5792,100,20140908
5792,100,20140303
5792,100,20131122
5792,100,20130513
5792,96,20120911
5794,100,20140916
5794,100,20140303
5794,100,20130903
5794,94,20121218
5796,100,20140828
5796,100,20140219
5796,100,20130828
5796,98,20130401
5796,100,20120828
5797,100,20140905
5797,98,20140228
5797,98,20131008
5797,100,20130401
5797,100,20120910
5800,96,20150126
5800,86,20140917
5800,93,20140214
5800,96,20130912
5800,100,20130208
5800,100,20120912
5801,98,20140909
5801,100,20140214
5801,100,20131010
5801,100,20130315
5801,100,20120917
5801,100,20120221
5802,98,20140902
5802,100,20140219
5802,94,20130903
5802,100,20130322
5802,98,20120905
5802,90,20120402
5803,100,20140930
5803,100,20140226
5803,100,20131008
5803,100,20130401
5803,100,20120920
5804,100,20140912
5804,100,20140214
5804,100,20131010
5804,100,20130318
5804,100,20121010
5804,100,20120215
5805,100,20141006
5805,94,20140328
5805,100,20131009
5805,98,20130409
5805,96,20121015
5807,98,20140922
5807,98,20140313
5807,100,20130910
5807,98,20130409
5807,98,20120907
5808,100,20141105
5808,100,20140304
5808,100,20130508
5808,96,20121029
5808,100,20120223
5810,96,20141015
5810,94,20140304
5810,100,20131016
5810,96,20130508
5810,98,20121017
5810,94,20120216
5811,98,20141006
5811,98,20140304
5811,96,20131001
5811,94,20130426
5811,98,20120914
5811,100,20120516
5812,100,20140904
5812,100,20140225
5812,94,20130827
5812,93,20121109
5812,86,20120420
5813,100,20140908
5813,93,20140226
5813,100,20130910
5813,96,20121211
5813,98,20120402
5814,100,20140903
5814,98,20140306
5814,98,20130924
5814,98,20130425
5814,100,20120920
5815,90,20140908
5815,96,20140224
5815,93,20131001
5815,89,20130426
5815,91,20120913
5815,100,20120524
5816,94,20140923
5816,96,20140328
5816,94,20130913
5817,98,20140902
5817,96,20140219
5817,100,20130903
5817,100,20130322
5817,100,20120905
5817,98,20120402
5818,92,20140912
5818,96,20140306
5818,92,20131025
5818,94,20130423
5818,94,20121010
5819,98,20140905
5819,92,20140307
5819,94,20130918
5819,98,20130412
5819,98,20120921
5820,98,20141030
5820,93,20140306
5820,94,20131104
5820,98,20130425
5820,94,20120920
5821,100,20140910
5821,92,20140318
5821,98,20130919
5821,74,20130322
5821,100,20120921
5821,98,20120307
5823,94,20141024
5823,98,20140124
5823,100,20130913
5823,89,20130307
5823,96,20120914
5823,96,20120227
5824,96,20140926
5824,98,20140221
5824,85,20130919
5824,94,20130320
5824,100,20120921
5824,96,20120321
5825,100,20150123
5825,98,20141029
5825,100,20140228
5825,98,20131015
5825,100,20130412
5825,94,20121025
5825,100,20120209
5827,92,20141010
5827,88,20140219
5827,96,20131009
5827,92,20130402
5827,91,20120921
5827,96,20120215
5828,100,20140826
5828,100,20140428
5828,100,20131218
5828,100,20130405
5828,96,20121101
5828,100,20120426
5829,96,20140822
5829,96,20140211
5829,100,20131218
5829,100,20130513
5829,98,20121116
5829,100,20120419
5830,96,20140820
5830,100,20140211
5830,100,20131017
5830,100,20130219
5830,96,20120928
5830,96,20120229
5831,100,20140820
5831,100,20140509
5831,100,20140107
5831,96,20130502
5831,100,20121030
5831,100,20120426
5833,92,20140910
5833,96,20140318
5833,96,20130916
5834,98,20140218
5834,100,20130304
5834,100,20120307
5835,98,20140318
5835,98,20130918
5835,98,20121114
5835,96,20120501
5837,91,20140904
5837,96,20140314
5837,98,20131004
5837,94,20130404
5837,94,20121001
5838,94,20140912
5838,94,20140307
5838,89,20131011
5838,92,20130419
5838,96,20121005
5839,88,20140925
5839,100,20140211
5839,96,20130903
5839,100,20130515
5839,100,20120910
5841,94,20140910
5841,94,20140221
5841,92,20130923
5841,90,20130403
5841,87,20120927
5842,96,20140819
5842,96,20140214
5842,92,20130919
5842,93,20130419
5842,94,20121009
5843,87,20140828
5843,100,20140317
5843,94,20131125
5843,100,20130515
5843,100,20130118
5844,98,20140925
5844,92,20140328
5844,94,20131114
5844,89,20130417
5844,91,20121003
5847,96,20140919
5847,100,20130927
5847,100,20120305
5848,100,20140904
5848,96,20130619
5848,94,20120301
5849,100,20140822
5849,100,20140512
5849,100,20140117
5849,100,20121025
5849,100,20120427
5850,100,20140904
5850,100,20140225
5850,100,20130827
5850,100,20121109
5850,100,20120420
5851,96,20140905
5851,96,20140327
5851,96,20131108
5851,94,20130405
5851,100,20120928
5851,100,20120130
5852,100,20150121
5852,100,20140226
5852,100,20130910
5852,100,20130307
5852,100,20120917
5852,100,20120309
5853,100,20140317
5853,100,20131203
5853,100,20130424
5853,100,20121025
5853,100,20120427
5854,90,20140213
5854,78,20130910
5854,100,20130221
5854,100,20120911
5854,96,20120210
5855,90,20140829
5855,94,20140319
5855,98,20130913
5855,94,20130305
5855,94,20121018
5856,94,20140826
5856,100,20140205
5856,100,20130827
5856,96,20130110
5856,98,20120823
5858,100,20150123
5858,96,20140227
5858,98,20130910
5858,89,20130307
5858,96,20120917
5858,100,20120312
5859,98,20150127
5859,98,20141017
5859,96,20140303
5859,100,20131018
